,0
5029,留下你的一片真心也別忘了帶走我的一紙情意大家好我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光相信小閃光們都有滿腹的話語想要和其他小閃光們說吧喔還是其實根本沒有嗚嗚嗚嗚不管啦不管有沒有小閃光們一定要來午夜佈告欄閃光想邀請小閃光們用小紙條寫下任何你想與陌生小閃光們說的話寫好後隨意找個心儀的洞洞塞進去接著再隨意的抽出一張心儀的紙條誒小閃光你問都會有誰來寫這些紙條嗎當然除了現場參加活動的小閃光們外裡頭還藏了好多員工想對小閃光們說的話呦噓這是小驚喜內不能說太大聲可愛的小閃光們自己知道就好如果小閃光們想要知道的大家想和小閃光們說什麼的話秘訣就是先到先贏氣音越晚來裡頭就會塞了越多其他小閃光的紙條那抽中的機率當然就好了不多說了閃光相信聰慧的小閃光會自己看者辦的一定要來寫寫字條呦不見不散不見不散時間第一天下午點晚上點第二天上午點晚上點地點華山文創園區紅磚西館大草皮對面想知道更多資訊記得追蹤閃光和訂閱午夜實驗室看板
5030,我本來有拿早鳥票因為改期不確定能不能去後來就沒有搶票後來看到藍色袋子蠻吸引我決定去看看順便拿禮物今天跟朋友到拿到號當下看到其實決定要走後來在華山走走逛逛發現快到我們就決定回去我們真正入場時間是相當於等了一個半小時進去之後拿了糖果參加了幾個活動拿代幣很多活動都要打卡拍照我覺得麻煩所以都沒有做抽卡實驗看起來很尷尬而且排隊的人也超多就沒有去最後扭蛋我轉了五個吧有三個是完全沒禮物的最後拿到的禮物粉色這包我還拿到一樣的重複的不能換聽說紙膠帶是限量滿可愛的其實我是為了藍色袋子去工作人員說是給早鳥或參加活動隨機給參加什麼活動沒特別說今天參加完我真的不知道我到底參加了什麼可能是活動我們剛好都沒什麼興趣吧我們都很淡定看其他人好像滿最後感謝朋友和她男友陪我來
5031,想知道和五月天的淵源嗎去扭吧閃光把所有秘密都藏在那裡了大家好我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光燈燈燈燈看到這個照片大家想必也知道這是什麼了吧沒錯這裡就是神秘扭蛋機啦還記得閃光之前有問過小閃光們最好奇哪些問題嗎有人回幕後小編的秘密也有小閃光想知道的自介有多少人想挑戰高空彈跳閃光把你們疑問的答案都找出來啦解答就放在扭蛋裡但要怎麼樣才能轉蛋呢簡單只要到活動攤位完成主持人指定任務就可以獲得啦對了對了扭蛋裡面只是小秘密而已還有很多午夜實驗室周邊禮物喔想要挖寶想要滿足好奇心的小閃光們快來午夜實驗室扭出驚奇吧時間第一天下午點晚上點第二天上午點晚上點地點華山文創園區紅磚西館大草皮對面
5032,反正我想我唯一想聚焦的美也只有你了大家好我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光別說閃光不了解小閃光們尖叫吧看看閃光都為大家準備了什麼來到午夜實驗室就是要讓你的相機記憶體被塞爆閃光燈閃閃閃不完盡情按下快門吧小閃光閃光想看你們那總令我心顫的笑容誒是不是又再度被我撩到了呢好啦不鬧如果你曾是個懷抱明星夢的小閃光午夜實驗室絕對是一個可以讓你好好伸展的舞台今年午夜實驗室除了球池和美到炸掉的網美牆以外還多增加了讓小閃光怎麼拍怎麼時尚的雜誌框除了這些之外還有很多熱門拍照點等著你挖掘喔好多點排滿了人呢強壯的手臂和行動電源請都先準備好吧不然到時候拍到沒電或是拍到手抽筋可就不好囉講了這麼多相信小閃光也心動了吧心動就快到活動現場找閃光一起玩吧時間第一天下午點晚上點第二天上午點晚上點地點華山文創園區紅磚西館大草皮對面想知道更多資訊記得追蹤閃光和訂閱午夜實驗室看板
5033,有人知道藍色袋子裡面有什麼嗎我還以為都可以拿結果出來還是沒拿到但是沒拿到小袋子的也不用灰心可以把希望放在扭蛋機上只是拿代幣有點麻煩就是了附上我跟我朋友扭到的東西我們兩個很努力的在收集代幣打卡打到手機都沒電了
5034,誰是那個時候的場的單獨一個人會不會很尷尬多一張誰有要
5035,本來想拿袋子裡面的人說外面也有發結果出來了問了外面的人說只有裡面會發有人不要可以讓嘛
5036,希望打開門後看見的是你我夢見好多次的那個你大家好我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光注意注意注意注意小閃光們看這裡現在閃光要向大家介紹的攤位可是這次活動的重頭戲呦來小閃光猜猜看這個是什麼怎麼樣猜出來了嗎沒錯這次閃光把上的午夜抽卡實體化了抽卡實驗室要用小閃光最意想不到的方式現場配對小閃光兩個原本互不認識的小閃光進入面對著擺放的命運之門接著拿起門邊的傳聲筒先自我介紹進行初步的認識還沒結束呦門上有三個小窗子小閃光可以決定要開哪個窗子讓雙方藉由露出的一點點部位可能是肚子可能是腿也可能是腳指頭來決定要不要成為彼此命定的緣分做完上面這些簡單認識後如果兩個人都想認識彼此就代表配對成功門打開就會看見對方最後再到旁邊的小鞦韆一起拍張照但如果有一方不願意認識命運之門就會變成殘酷之門打開門之後什麼都沒有怎麼樣聽起來很有趣吧想認識新朋友的想抽到心目中男神女神的還有想藉機脫魯的小閃光快來玩抽卡實驗室吧時間第一天下午點晚上點第二天上午點晚上點地點華山文創園區紅磚西館大草皮對面想知道更多資訊記得追蹤閃光和訂閱午夜實驗室看板
5037,好奇開個直播可以吸引更多人吧像是下一次參與人數可能會增加也有看到要求開高雄場的前提當然是辦的好啦
5038,實驗室元素但又有點夜店風不太敢爬進球池
5039,不想讓你被刺激的電流傷害但我想與你擦出不一樣的花火大家好我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光哈摟大家玩得盡興嗎有沒有小閃光已經玩過閃光超熱門的攤位電流實驗室了呢還沒有來玩的小閃光們現在閃光我就來跟你們介紹一下吧基本上呢這個活動有點類似電流急急棒只不過是合作模式呦兩個人分別從兩端移動棒子經過重重阻礙到最後會合據說成功通過的情侶感情會更佳的堅定閨蜜間感情會更好成功通過的曖昧對象戀情也會進一步昇華喔圖片看不過癮來看看實際影片吧哎呀閃光都幫你們做球到這裡了還不趕快帶著心儀的對象來玩說不定過幾天就可以在閃光的情節發生囉好啦話不多說第一天的活動時間只到晚上點喔還沒來的小閃光快快移動腳步了閃光還在午夜實驗室等著你們呢時間第一天下午點晚上點第二天上午點晚上點地點華山文創園區紅磚西館大草皮對面想知道更多資訊記得追蹤閃光和訂閱午夜實驗室看板
5040,扇子好可愛現場人好多喔我不會說我是為了袋子來的
5041,更日午夜實驗室最後一天小閃光們快到現場來排隊吧大家好我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光今天是午夜實驗室的最後一天還沒出門的小閃光趕快移動你的身體來排隊今年的午夜實驗室不來一定會後悔很久的閃光我就拍些現場照片給小閃光們看這可是閃光籌辦好幾個月的成果呢驕傲來來小閃光們快來看看今天的活動盛況吧這個就是我們午夜實驗室的入口啦有沒有很呢電流實驗室繽紛糖果免費拿怎麼樣看了之後是不是超級想來呢趁著假日天氣好快來排隊入場吧排隊小撇步請參考這篇小閃光們一定要來啊時間日上午點晚上點地點華山文創園區紅磚西館大草皮對面想知道更多資訊記得追蹤閃光和訂閱午夜實驗室看板閃光跟你在午夜實驗室不見不散
5042,有人有明天多的票嗎我好想去喔
5043,入場號碼看這邊喔大家好我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光非常感謝小閃光們蒞臨午夜實驗室因為活動人潮踴躍所以閃光會視館內的人潮來決定現場排隊小閃光可以進場的時間和人數造成小閃光的不便和等待還請大家多多包涵排隊貼心小撇步只要掃一下號碼牌上的小閃光就可以知道叫號進度收藏這篇文章留言還可以隨時接收到推播不用怕過號的情況發生已進場的小閃光如果不想收到通知也只要取消收藏就可以囉另外呀在等待的時間小閃光可以去玩下在場館外的攤位下面就來介紹這次準備了哪些戶外攤位快門實驗室卡擦卡擦卡擦小閃光們聽見快門的聲音了嗎來到快門實驗室請把你的手機相機準備好這裡有全台灣最好拍的設施不管小閃光要躺著拍還是坐著拍都好看午夜佈告欄嘿聽說牆上有人留下訊息要給你來到午夜佈告欄你可能會收到來自內部的紙條也可能會收到其他小閃光寫的紙條每張小紙條都有著不同的故事閃光希望來到午夜實驗室的小閃光們都來帶走牆上任一張紙條讓文字代替閃光傳遞溫暖給你們午夜敲鐘每個整點午夜的鐘聲都會響起這時候要快快跑到舞台區那邊有人要灑禮物喔喔喔只要完成主持人指定的小任務就可以把禮物帶回家哎呀那個最大獎連閃光都想要以上就是本次好好玩的戶外攤位小閃光拿完號碼牌記得要去親自體驗喔
5044,有誰是那場的一起巧遇吧哈哈
5045,有人有多票可以讓沒票女子的我一起去的嗎好可憐好想去
5046,大家好我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光午夜實驗室進入最後倒數啦以下整理小閃光們要知道午夜實驗室的行前須知活動時間第一天六下午點晚上點第二天日上午點晚上點活動地點華山文創園區紅磚西館大草皮對面詳細交通教學看這裡室外攤位室內攤位更多資訊看進場須知持早鳥票的小閃光們請務必準時到達遲到需要進候補區等待入場時間視現場人流而定喔報名早鳥雙人票的小閃光要確定自己的夥伴是會員並且在當天出示會員頁沒有搶到早鳥沒關係可以現場排隊領取號碼牌後在室外攤外逛逛只要輕鬆掃就能知道排隊進度不怕久站曬成人乾啦這次現場有很多辛苦幫大家紀錄點滴的快門小天使會幫大家拍下美美帥帥的瞬間小閃光們不要害羞大方的對鏡頭展現你最有自信的角度閃光會挑選今日你最正帥送你上熱門排隊小叮嚀活動當天可能受颱風影響記得帶件小外套保暖一把傘來遮陽蔽雨唷請依照號碼牌進度排隊排隊時可以和周遭卡友聊聊天最最最重要帶著快樂的心情來參加午夜實驗室吧記得追蹤閃光和訂閱午夜實驗室板閃光即將現身啦
5047,大家好我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光這個週末就是午夜實驗室啦不用問閃光也知道小閃光們肯定是非常期待的吧為了避免當天有小閃光迷路今天閃光特別要來教大家該怎麼到午夜實驗室的活動現場啊閃光又再一次被閃光的貼心感動到哭來啦這次閃光派出了狗狗貓貓要來實際帶小閃光走一次如何到活動現場看完影片以後是不是被萌到啊咦小閃光你說還是看不懂嗎不然下面還有圖文版小閃光如果是搭捷運公車的話可以參考下面的路線資訊再搭配簡易的路線圖搭公車忠孝國小副副新台五線華山公園審計部忠孝東路副區間忠孝新幹線搭捷運板南線藍線善導寺站號出口步行約分鐘或忠孝新生站號出口步行約分鐘以上就是閃光影音圖文版教學如果還是不懂就跟著人潮走吧當天人潮一定滿滿滿捷運站公車站附近的人一定都是要來午夜實驗室玩耍的小閃光都派出狗狗跟貓貓了小閃光們一定要來啊時間第一天下午點晚上點第二天上午點晚上點地點華山文創園區紅磚西館大草皮對面想知道更多資訊記得追蹤閃光和訂閱午夜實驗室看板
